reg;jour;P_f;P_h;P;pop_f;pop_h;cl_age90;pop
07;2020-12-21;0;0;0;360;382;69;742
07;2020-12-21;0;0;0;231;190;79;421
07;2020-12-21;0;0;0;114;67;89;181
07;2020-12-21;0;0;0;24;11;90;35
07;2020-12-21;0;0;0;4671;5290;0;9961
08;2020-12-21;0;0;0;2715.22592983026;2997.75551488675;09;5712.98144471701
08;2020-12-21;0;1;1;2778.51901080978;3160.9156459093;19;5939.43465671908
08;2020-12-21;0;2;2;2080.8882988764;1718.16634315323;29;3799.05464202964
08;2020-12-21;2;0;2;2701.8582062647;1896.52641413317;39;4598.38462039786
08;2020-12-21;0;1;1;3151.45861023308;2460.52498233809;49;5611.98359257117
08;2020-12-21;1;2;3;2620.29868333099;2422.23566154656;59;5042.53434487755
08;2020-12-21;0;2;2;1621.44173420671;1438.58325779464;69;3060.02499200135
08;2020-12-21;0;0;0;626.575909335673;526.358467843651;79;1152.93437717932
08;2020-12-21;0;0;0;205.018522985054;140.993639349697;89;346.012162334751
08;2020-12-21;0;0;0;50.0325684687745;20.62259870351;90;70.6551671722846
08;2020-12-21;3;8;11;18551.3174743414;16782.6825256586;0;35334
11;2020-12-21;56;54;117;783071;811785;09;1594856
11;2020-12-21;195;168;373;761456;784653;19;1546109
11;2020-12-21;336;294;631;850145;801772;29;1651917
11;2020-12-21;359;308;668;914360;843488;39;1757848
11;2020-12-21;317;278;596;845609;826202;49;1671811
11;2020-12-21;290;226;517;793566;745070;59;1538636
11;2020-12-21;189;163;357;628649;549192;69;1177841
11;2020-12-21;94;76;170;434606;358356;79;792962
11;2020-12-21;102;61;163;261425;162933;89;424358
11;2020-12-21;81;35;116;89253;32619;90;121872
11;2020-12-21;2019;1664;3709;6362140;5916070;0;12278210
24;2020-12-21;9;9;18;139720;144686;09;284406
24;2020-12-21;20;24;44;152979;161185;19;314164
24;2020-12-21;49;43;92;122237;126536;29;248773
24;2020-12-21;55;36;91;150359;142009;39;292368
24;2020-12-21;60;47;107;161829;158758;49;320587
24;2020-12-21;61;46;107;172552;168011;59;340563
24;2020-12-21;39;35;74;172509;158177;69;330686
24;2020-12-21;28;27;55;129428;110593;79;240021
24;2020-12-21;30;19;49;87342;56882;89;144224
24;2020-12-21;22;17;39;31210;12071;90;43281
24;2020-12-21;373;303;676;1320165;1238908;0;2559073
27;2020-12-21;21;32;53;143373;149679;09;293052
27;2020-12-21;92;89;181;160962;173003;19;333965
27;2020-12-21;107;70;177;133746;142254;29;276000
27;2020-12-21;112;75;187;160004;155407;39;315411
27;2020-12-21;121;90;211;172333;169564;49;341897
27;2020-12-21;146;121;267;189979;183788;59;373767
27;2020-12-21;89;66;155;192591;178206;69;370797
27;2020-12-21;74;65;139;146876;127546;79;274422
27;2020-12-21;81;64;145;96896;61575;89;158471
27;2020-12-21;92;21;113;33148;12109;90;45257
27;2020-12-21;935;693;1628;1429908;1353131;0;2783039
28;2020-12-21;9;13;22;180735;186856;09;367591
28;2020-12-21;48;34;83;200125;213621;19;413746
28;2020-12-21;61;50;111;168922;173007;29;341929
28;2020-12-21;54;45;99;196628;188487;39;385115
28;2020-12-21;65;63;129;205396;201699;49;407095
28;2020-12-21;66;53;119;222002;213866;59;435868
28;2020-12-21;35;53;88;224688;203758;69;428446
28;2020-12-21;34;22;56;163192;135543;79;298735
28;2020-12-21;33;23;56;109691;65377;89;175068
28;2020-12-21;19;7;26;37222;12685;90;49907
28;2020-12-21;424;363;793;1708601;1594899;0;3303500
32;2020-12-21;30;21;51;358062;373689;09;731751
32;2020-12-21;98;90;188;387045;406742;19;793787
32;2020-12-21;129;121;250;342304;348587;29;690891
32;2020-12-21;176;124;300;382485;369972;39;752457
32;2020-12-21;163;130;293;382510;376716;49;759226
32;2020-12-21;132;128;260;386937;376527;59;763464
32;2020-12-21;103;83;186;371211;330938;69;702149
32;2020-12-21;67;49;116;250542;201459;79;452001
32;2020-12-21;106;40;146;163399;89786;89;253185
32;2020-12-21;77;14;91;48384;15367;90;63751
32;2020-12-21;1081;800;1881;3072879;2889783;0;5962662
44;2020-12-21;37;36;73;291525;306839;09;598364
44;2020-12-21;145;145;295;320255;339504;19;659759
44;2020-12-21;218;161;380;302020;314428;29;616448
44;2020-12-21;255;158;413;342222;333292;39;675514
44;2020-12-21;230;162;392;349727;344491;49;694218
44;2020-12-21;228;187;416;381371;373239;59;754610
44;2020-12-21;165;160;328;367165;335850;69;703015
44;2020-12-21;127;108;238;250387;215436;79;465823
44;2020-12-21;145;59;206;170825;105192;89;276017
44;2020-12-21;85;34;120;51248;16731;90;67979
44;2020-12-21;1635;1211;2863;2826745;2685002;0;5511747
52;2020-12-21;8;6;16;213594;223900;09;437494
52;2020-12-21;34;44;80;240818;255197;19;496015
52;2020-12-21;56;38;94;197010;200630;29;397640
52;2020-12-21;42;37;79;231204;224885;39;456089
52;2020-12-21;66;46;112;243874;243418;49;487292
52;2020-12-21;53;38;91;244100;239116;59;483216
52;2020-12-21;36;32;68;241796;221345;69;463141
52;2020-12-21;30;35;65;177805;149903;79;327708
52;2020-12-21;25;27;52;119561;75822;89;195383
52;2020-12-21;33;15;48;42559;15260;90;57819
52;2020-12-21;383;318;705;1952321;1849476;0;3801797
53;2020-12-21;4;7;11;173813;182358;09;356171
53;2020-12-21;24;21;47;202720;214740;19;417460
53;2020-12-21;19;26;51;163116;173196;29;336312
53;2020-12-21;30;10;40;190526;187674;39;378200
53;2020-12-21;31;21;52;212098;212015;49;424113
53;2020-12-21;25;24;49;223699;219176;59;442875
53;2020-12-21;10;18;28;227435;209274;69;436709
53;2020-12-21;12;18;30;169992;140910;79;310902
53;2020-12-21;15;6;21;118117;69883;89;188000
53;2020-12-21;7;3;10;37370;12267;90;49637
53;2020-12-21;177;154;339;1718886;1621493;0;3340379
75;2020-12-21;16;15;31;293104;305291;09;598395
75;2020-12-21;52;47;99;337141;357785;19;694926
75;2020-12-21;83;69;152;295024;300618;29;595642
75;2020-12-21;94;54;148;347871;331233;39;679104
75;2020-12-21;92;62;154;384742;372771;49;757513
75;2020-12-21;71;66;137;413361;390880;59;804241
75;2020-12-21;58;39;97;425623;384060;69;809683
75;2020-12-21;42;31;73;325086;276298;79;601384
75;2020-12-21;79;42;121;213986;139308;89;353294
75;2020-12-21;60;24;84;77600;28200;90;105800
75;2020-12-21;647;449;1096;3113538;2886444;0;5999982
76;2020-12-21;10;11;23;305956;318589;09;624545
76;2020-12-21;89;66;157;338942;356969;19;695911
76;2020-12-21;92;92;184;316210;319570;29;635780
76;2020-12-21;98;97;195;356758;337587;39;694345
76;2020-12-21;110;97;208;376541;363812;49;740353
76;2020-12-21;116;96;212;402608;383750;59;786358
76;2020-12-21;77;69;146;394889;358997;69;753886
76;2020-12-21;58;61;119;308664;263806;79;572470
76;2020-12-21;56;38;94;195838;129272;89;325110
76;2020-12-21;46;13;59;69372;26728;90;96100
76;2020-12-21;752;640;1397;3065778;2859080;0;5924858
84;2020-12-21;46;64;110;459549;481088;09;940637
84;2020-12-21;186;192;379;487711;511905;19;999616
84;2020-12-21;259;198;458;443824;451094;29;894918
84;2020-12-21;260;192;452;512522;493262;39;1005784
84;2020-12-21;254;210;464;520248;515106;49;1035354
84;2020-12-21;276;225;501;529611;514848;59;1044459
84;2020-12-21;167;156;323;486720;439940;69;926660
84;2020-12-21;139;110;249;372151;315211;79;687362
84;2020-12-21;156;79;235;237198;150524;89;387722
84;2020-12-21;148;43;191;81185;28680;90;109865
84;2020-12-21;1891;1470;3363;4130719;3901658;0;8032377
93;2020-12-21;24;27;52;268834;283093;09;551927
93;2020-12-21;121;115;236;280751;296087;19;576838
93;2020-12-21;205;163;369;254404;255552;29;509956
93;2020-12-21;214;172;386;310704;288398;39;599102
93;2020-12-21;202;154;358;325559;305827;49;631386
93;2020-12-21;222;170;392;353104;325389;59;678493
93;2020-12-21;140;143;283;336327;296459;69;632786
93;2020-12-21;72;81;153;279820;229699;79;509519
93;2020-12-21;111;52;163;171274;113716;89;284990
93;2020-12-21;100;24;124;58896;21758;90;80654
93;2020-12-21;1411;1102;2517;2639673;2415978;0;5055651
94;2020-12-21;0;0;0;16311;17433;09;33744
94;2020-12-21;0;0;0;16679;18132;19;34811
94;2020-12-21;2;1;3;16782;16579;29;33361
94;2020-12-21;6;3;9;23044;20580;39;43624
94;2020-12-21;2;1;3;23065;22140;49;45205
94;2020-12-21;3;3;6;24549;23421;59;47970
94;2020-12-21;3;2;5;23212;21883;69;45095
94;2020-12-21;1;3;4;19544;17141;79;36685
94;2020-12-21;1;0;1;11227;8178;89;19405
94;2020-12-21;1;0;1;3332;1447;90;4779
94;2020-12-21;19;13;32;177745;166934;0;344679
01;2020-12-22;0;0;0;19979;20155;09;40134
01;2020-12-22;0;0;0;24994;25489;19;50483
01;2020-12-22;3;1;4;17868;16690;29;34558
01;2020-12-22;1;0;1;22328;14821;39;37149
01;2020-12-22;1;1;2;28652;20276;49;48928
01;2020-12-22;0;1;1;33264;27260;59;60524
01;2020-12-22;1;1;2;27135;23978;69;51113
01;2020-12-22;0;0;0;18401;14661;79;33062
01;2020-12-22;0;0;0;9633;6375;89;16008
01;2020-12-22;0;1;1;3410;1510;90;4920
01;2020-12-22;6;5;11;205664;171215;0;376879
02;2020-12-22;0;0;0;16881;17110;09;33991
02;2020-12-22;1;2;3;21410;21604;19;43014
02;2020-12-22;0;0;0;16017;15479;29;31496
02;2020-12-22;0;2;2;19825;14455;39;34280
02;2020-12-22;1;1;2;24719;18248;49;42967
02;2020-12-22;0;0;0;34361;28310;59;62671
02;2020-12-22;1;1;2;28061;24495;69;52556
02;2020-12-22;0;0;0;18231;15278;79;33509
02;2020-12-22;1;0;1;11090;7677;89;18767
02;2020-12-22;0;0;0;3992;1506;90;5498
02;2020-12-22;4;6;10;194587;164162;0;358749
03;2020-12-22;0;1;1;31123;30920;09;62043
03;2020-12-22;5;4;9;29370;29268;19;58638
03;2020-12-22;10;8;18;21458;18963;29;40421
03;2020-12-22;11;6;17;21276;18326;39;39602
03;2020-12-22;8;12;20;18164;16593;49;34757
03;2020-12-22;3;11;14;13469;13557;59;27026
03;2020-12-22;1;4;6;8776;8670;69;17446
03;2020-12-22;0;1;1;3777;3591;79;7368
03;2020-12-22;0;1;1;1649;1072;89;2721
03;2020-12-22;0;0;0;485;184;90;669
03;2020-12-22;38;48;87;149547;141144;0;290691
04;2020-12-22;1;1;2;60314;61377;09;121691
04;2020-12-22;6;0;6;66065;68387;19;134452
04;2020-12-22;6;4;10;51059;47156;29;98215
04;2020-12-22;3;2;5;58788;45780;39;104568
04;2020-12-22;3;3;6;61408;52207;49;113615
04;2020-12-22;1;2;3;64838;60759;59;125597
04;2020-12-22;0;2;2;47008;42843;69;89851
04;2020-12-22;1;0;1;25509;21184;79;46693
04;2020-12-22;0;0;0;13168;7647;89;20815
04;2020-12-22;0;0;0;3209;1253;90;4462
04;2020-12-22;21;14;35;451366;408593;0;859959
05;2020-12-22;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2020-12-22;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2020-12-22;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2020-12-22;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2020-12-22;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2020-12-22;0;0;0;468.146063921917;510.087601910415;59;978.233665832332
05;2020-12-22;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
05;2020-12-22;0;0;0;212.598666888387;192.597753227106;79;405.196420115493
05;2020-12-22;0;0;0;148.727797095705;61.8681715431829;89;210.595968638888
05;2020-12-22;0;0;0;32.9601271090696;10.9909785719784;90;43.9511056810479
05;2020-12-22;0;0;0;3061.43020057959;2935.56979942041;0;5997
06;2020-12-22;0;0;0;42583;42380;09;84963
06;2020-12-22;1;2;3;33369;31925;19;65294
06;2020-12-22;3;3;6;21571;15080;29;36651
06;2020-12-22;5;0;5;21550;16147;39;37697
06;2020-12-22;5;2;7;14193;13939;49;28132
06;2020-12-22;3;2;5;7171;7597;59;14768
06;2020-12-22;0;3;3;3629;4117;69;7746
06;2020-12-22;0;0;0;1577;1457;79;3034
06;2020-12-22;0;2;2;531;474;89;1005
06;2020-12-22;0;0;0;88;93;90;181
06;2020-12-22;17;14;31;146262;133209;0;279471
07;2020-12-22;0;0;0;485;549;09;1034
07;2020-12-22;0;0;0;403;432;19;835
07;2020-12-22;0;0;0;764;841;29;1605
07;2020-12-22;0;0;0;824;928;39;1752
07;2020-12-22;1;1;2;788;1020;49;1808
07;2020-12-22;0;1;1;678;870;59;1548
07;2020-12-22;0;0;0;360;382;69;742
07;2020-12-22;1;1;2;231;190;79;421
07;2020-12-22;0;0;0;114;67;89;181
07;2020-12-22;0;0;0;24;11;90;35
07;2020-12-22;2;3;5;4671;5290;0;9961
08;2020-12-22;0;1;1;2715.22592983026;2997.75551488675;09;5712.98144471701
08;2020-12-22;1;0;1;2778.51901080978;3160.9156459093;19;5939.43465671908
08;2020-12-22;1;1;2;2080.8882988764;1718.16634315323;29;3799.05464202964
08;2020-12-22;0;2;2;2701.8582062647;1896.52641413317;39;4598.38462039786
08;2020-12-22;1;2;3;3151.45861023308;2460.52498233809;49;5611.98359257117
08;2020-12-22;1;3;4;2620.29868333099;2422.23566154656;59;5042.53434487755
08;2020-12-22;0;0;0;1621.44173420671;1438.58325779464;69;3060.02499200135
08;2020-12-22;0;0;0;626.575909335673;526.358467843651;79;1152.93437717932
08;2020-12-22;0;0;0;205.018522985054;140.993639349697;89;346.012162334751
08;2020-12-22;0;0;0;50.0325684687745;20.62259870351;90;70.6551671722846
08;2020-12-22;4;9;13;18551.3174743414;16782.6825256586;0;35334
11;2020-12-22;26;40;70;783071;811785;09;1594856
11;2020-12-22;162;146;314;761456;784653;19;1546109
11;2020-12-22;315;278;594;850145;801772;29;1651917
11;2020-12-22;320;250;570;914360;843488;39;1757848
11;2020-12-22;242;221;463;845609;826202;49;1671811
11;2020-12-22;217;176;393;793566;745070;59;1538636
11;2020-12-22;164;130;294;628649;549192;69;1177841
11;2020-12-22;91;90;181;434606;358356;79;792962
11;2020-12-22;86;50;136;261425;162933;89;424358
11;2020-12-22;60;14;74;89253;32619;90;121872
11;2020-12-22;1684;1396;3094;6362140;5916070;0;12278210
24;2020-12-22;8;8;16;139720;144686;09;284406
24;2020-12-22;22;23;46;152979;161185;19;314164
24;2020-12-22;58;44;102;122237;126536;29;248773
24;2020-12-22;58;27;85;150359;142009;39;292368
24;2020-12-22;44;49;93;161829;158758;49;320587
24;2020-12-22;60;29;89;172552;168011;59;340563
24;2020-12-22;34;23;57;172509;158177;69;330686
24;2020-12-22;24;29;53;129428;110593;79;240021
24;2020-12-22;34;22;56;87342;56882;89;144224
24;2020-12-22;28;11;39;31210;12071;90;43281
24;2020-12-22;370;265;636;1320165;1238908;0;2559073
27;2020-12-22;18;23;41;143373;149679;09;293052
27;2020-12-22;55;75;130;160962;173003;19;333965
27;2020-12-22;112;55;167;133746;142254;29;276000
27;2020-12-22;109;61;170;160004;155407;39;315411
27;2020-12-22;101;74;176;172333;169564;49;341897
27;2020-12-22;98;98;196;189979;183788;59;373767
27;2020-12-22;73;81;154;192591;178206;69;370797
27;2020-12-22;58;42;100;146876;127546;79;274422
27;2020-12-22;76;35;111;96896;61575;89;158471
27;2020-12-22;64;19;83;33148;12109;90;45257
27;2020-12-22;764;563;1328;1429908;1353131;0;2783039
28;2020-12-22;11;12;23;180735;186856;09;367591
28;2020-12-22;43;44;90;200125;213621;19;413746
28;2020-12-22;57;27;84;168922;173007;29;341929
28;2020-12-22;39;35;74;196628;188487;39;385115
28;2020-12-22;55;48;103;205396;201699;49;407095
28;2020-12-22;41;44;85;222002;213866;59;435868
28;2020-12-22;27;37;64;224688;203758;69;428446
28;2020-12-22;23;21;44;163192;135543;79;298735
28;2020-12-22;34;15;49;109691;65377;89;175068
28;2020-12-22;26;11;37;37222;12685;90;49907
28;2020-12-22;356;295;654;1708601;1594899;0;3303500
32;2020-12-22;20;19;39;358062;373689;09;731751
32;2020-12-22;91;76;168;387045;406742;19;793787
32;2020-12-22;158;114;272;342304;348587;29;690891
32;2020-12-22;118;115;233;382485;369972;39;752457
32;2020-12-22;124;116;240;382510;376716;49;759226
32;2020-12-22;107;109;216;386937;376527;59;763464
32;2020-12-22;81;88;169;371211;330938;69;702149
32;2020-12-22;71;71;142;250542;201459;79;452001
32;2020-12-22;106;50;156;163399;89786;89;253185
32;2020-12-22;71;21;92;48384;15367;90;63751
32;2020-12-22;947;779;1727;3072879;2889783;0;5962662
44;2020-12-22;32;23;56;291525;306839;09;598364
44;2020-12-22;117;127;244;320255;339504;19;659759
44;2020-12-22;174;158;334;302020;314428;29;616448
44;2020-12-22;208;157;365;342222;333292;39;675514
44;2020-12-22;195;149;346;349727;344491;49;694218
44;2020-12-22;194;174;369;381371;373239;59;754610
44;2020-12-22;138;127;265;367165;335850;69;703015
44;2020-12-22;112;89;204;250387;215436;79;465823
44;2020-12-22;146;65;214;170825;105192;89;276017
44;2020-12-22;123;26;149;51248;16731;90;67979
44;2020-12-22;1439;1095;2546;2826745;2685002;0;5511747
52;2020-12-22;10;7;17;213594;223900;09;437494
52;2020-12-22;33;44;79;240818;255197;19;496015
52;2020-12-22;43;41;84;197010;200630;29;397640
52;2020-12-22;41;41;82;231204;224885;39;456089
52;2020-12-22;52;42;95;243874;243418;49;487292
52;2020-12-22;52;47;99;244100;239116;59;483216
52;2020-12-22;36;33;69;241796;221345;69;463141
52;2020-12-22;17;20;37;177805;149903;79;327708
52;2020-12-22;26;16;43;119561;75822;89;195383
52;2020-12-22;19;9;28;42559;15260;90;57819
52;2020-12-22;329;300;633;1952321;1849476;0;3801797
53;2020-12-22;1;2;3;173813;182358;09;356171
53;2020-12-22;16;28;44;202720;214740;19;417460
53;2020-12-22;38;19;59;163116;173196;29;336312
53;2020-12-22;22;17;39;190526;187674;39;378200
53;2020-12-22;19;12;31;212098;212015;49;424113
53;2020-12-22;23;20;43;223699;219176;59;442875
53;2020-12-22;13;11;24;227435;209274;69;436709
53;2020-12-22;7;8;15;169992;140910;79;310902
53;2020-12-22;11;9;20;118117;69883;89;188000
53;2020-12-22;9;4;13;37370;12267;90;49637
53;2020-12-22;159;130;291;1718886;1621493;0;3340379
75;2020-12-22;15;18;33;293104;305291;09;598395
75;2020-12-22;54;55;109;337141;357785;19;694926
75;2020-12-22;79;37;116;295024;300618;29;595642
75;2020-12-22;68;59;127;347871;331233;39;679104
75;2020-12-22;64;49;113;384742;372771;49;757513
75;2020-12-22;66;63;129;413361;390880;59;804241
75;2020-12-22;48;53;101;425623;384060;69;809683
75;2020-12-22;27;31;58;325086;276298;79;601384
75;2020-12-22;53;28;81;213986;139308;89;353294
75;2020-12-22;56;12;68;77600;28200;90;105800
75;2020-12-22;530;405;935;3113538;2886444;0;5999982
76;2020-12-22;10;12;23;305956;318589;09;624545
76;2020-12-22;61;56;117;338942;356969;19;695911
76;2020-12-22;115;85;201;316210;319570;29;635780
76;2020-12-22;100;66;166;356758;337587;39;694345
76;2020-12-22;104;72;177;376541;363812;49;740353
76;2020-12-22;96;63;159;402608;383750;59;786358
76;2020-12-22;59;57;116;394889;358997;69;753886
76;2020-12-22;49;31;80;308664;263806;79;572470
76;2020-12-22;50;35;85;195838;129272;89;325110
76;2020-12-22;43;21;64;69372;26728;90;96100
76;2020-12-22;687;498;1188;3065778;2859080;0;5924858
84;2020-12-22;45;43;88;459549;481088;09;940637
84;2020-12-22;154;164;319;487711;511905;19;999616
84;2020-12-22;237;174;411;443824;451094;29;894918
84;2020-12-22;231;180;412;512522;493262;39;1005784
84;2020-12-22;229;211;441;520248;515106;49;1035354
84;2020-12-22;231;184;415;529611;514848;59;1044459
84;2020-12-22;148;143;291;486720;439940;69;926660
84;2020-12-22;128;94;222;372151;315211;79;687362
84;2020-12-22;128;85;213;237198;150524;89;387722
84;2020-12-22;98;19;117;81185;28680;90;109865
84;2020-12-22;1629;1297;2929;4130719;3901658;0;8032377
93;2020-12-22;24;30;54;268834;283093;09;551927
93;2020-12-22;105;94;201;280751;296087;19;576838
93;2020-12-22;156;138;295;254404;255552;29;509956
93;2020-12-22;175;130;307;310704;288398;39;599102
93;2020-12-22;165;123;289;325559;305827;49;631386
93;2020-12-22;174;168;342;353104;325389;59;678493
93;2020-12-22;121;103;224;336327;296459;69;632786
93;2020-12-22;74;97;171;279820;229699;79;509519
93;2020-12-22;107;69;176;171274;113716;89;284990
93;2020-12-22;82;29;111;58896;21758;90;80654
93;2020-12-22;1184;981;2171;2639673;2415978;0;5055651
94;2020-12-22;0;0;0;16311;17433;09;33744
94;2020-12-22;1;0;1;16679;18132;19;34811
94;2020-12-22;1;1;2;16782;16579;29;33361
94;2020-12-22;0;1;1;23044;20580;39;43624
94;2020-12-22;1;2;3;23065;22140;49;45205
94;2020-12-22;2;1;3;24549;23421;59;47970
94;2020-12-22;1;1;2;23212;21883;69;45095
94;2020-12-22;2;2;4;19544;17141;79;36685
94;2020-12-22;0;0;0;11227;8178;89;19405
94;2020-12-22;0;0;0;3332;1447;90;4779
94;2020-12-22;8;8;16;177745;166934;0;344679
01;2020-12-23;0;0;0;19979;20155;09;40134
01;2020-12-23;0;2;2;24994;25489;19;50483
01;2020-12-23;1;0;1;17868;16690;29;34558
01;2020-12-23;6;0;6;22328;14821;39;37149
01;2020-12-23;2;0;2;28652;20276;49;48928
01;2020-12-23;1;0;1;33264;27260;59;60524
01;2020-12-23;0;2;2;27135;23978;69;51113
01;2020-12-23;1;0;1;18401;14661;79;33062
01;2020-12-23;1;0;1;9633;6375;89;16008
01;2020-12-23;0;0;0;3410;1510;90;4920
01;2020-12-23;12;4;16;205664;171215;0;376879
02;2020-12-23;0;0;0;16881;17110;09;33991
02;2020-12-23;1;0;1;21410;21604;19;43014
02;2020-12-23;2;1;3;16017;15479;29;31496
02;2020-12-23;1;0;1;19825;14455;39;34280
02;2020-12-23;1;0;1;24719;18248;49;42967
02;2020-12-23;1;0;1;34361;28310;59;62671
02;2020-12-23;2;2;4;28061;24495;69;52556
02;2020-12-23;0;0;0;18231;15278;79;33509
02;2020-12-23;0;0;0;11090;7677;89;18767
02;2020-12-23;0;0;0;3992;1506;90;5498
02;2020-12-23;8;3;11;194587;164162;0;358749
03;2020-12-23;0;0;0;31123;30920;09;62043
03;2020-12-23;6;0;6;29370;29268;19;58638
03;2020-12-23;9;5;14;21458;18963;29;40421
03;2020-12-23;16;9;25;21276;18326;39;39602
03;2020-12-23;9;10;19;18164;16593;49;34757
03;2020-12-23;3;6;9;13469;13557;59;27026
03;2020-12-23;5;6;11;8776;8670;69;17446
03;2020-12-23;0;0;0;3777;3591;79;7368
03;2020-12-23;0;1;1;1649;1072;89;2721
03;2020-12-23;0;0;0;485;184;90;669
03;2020-12-23;48;37;85;149547;141144;0;290691
04;2020-12-23;1;0;1;60314;61377;09;121691
04;2020-12-23;4;2;6;66065;68387;19;134452
04;2020-12-23;2;3;5;51059;47156;29;98215
04;2020-12-23;1;2;3;58788;45780;39;104568
04;2020-12-23;1;2;3;61408;52207;49;113615
04;2020-12-23;4;3;7;64838;60759;59;125597
04;2020-12-23;1;1;2;47008;42843;69;89851
04;2020-12-23;0;3;3;25509;21184;79;46693
04;2020-12-23;0;0;0;13168;7647;89;20815
04;2020-12-23;0;0;0;3209;1253;90;4462
04;2020-12-23;14;16;30;451366;408593;0;859959
05;2020-12-23;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2020-12-23;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2020-12-23;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2020-12-23;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2020-12-23;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2020-12-23;0;0;0;468.146063921917;510.087601910415;59;978.233665832332
05;2020-12-23;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
